Column1,name,image_url,url,review count,rating,snippet,neighborhood,latitude,longitude,category,type,keywords,Column22,Column32
236,S&D Polish Deli,http://s3-media1.fl.yelpcdn.com/bphoto/ao53_jlp14AmsP4p_Yi1hg/ms.jpg,http://www.yelp.com/biz/s-and-d-polish-deli-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,107,4.5,"If you're craving a filling, hearty Polish meal like your babcia used to make, you need to get yourself down to the Strip District and give S&D Polish Deli...",Strip District,40.4523578,-79.9820206,Ethnic Markets,Food,filling;hearty;polish;meal,Ethnic Markets,Food
237,Salim's Middle Eastern Food Store,http://s3-media3.fl.yelpcdn.com/bphoto/3mZ9JaWMNhlwB4UjKZwiHQ/ms.jpg,http://www.yelp.com/biz/salims-middle-eastern-food-store-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,37,4.5,"So glad we were able to discover this little shop, which surprisingly doubles as a small sit-down restaurant. When you walk in you will first see the...",Bloomfield,40.45269415,-79.94949929,Ethnic Markets,Food,glad;able;little;shop;small;restaurant,Ethnic Markets,Food
238,Sam's Sun Sandwich,http://s3-media2.fl.yelpcdn.com/bphoto/jnCNtcpqq7Vu-Gz7_PDtjw/ms.jpg,http://www.yelp.com/biz/sams-sun-sandwich-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,20,5,"Went to Sam's after reading some of the reviews and living relatively close by. Ordered a chicken gyro, spinach pie and grape leaves. Was not...",Carrick,40.384926,-79.978539,Sandwiches,Food,reviews;close;chicken;gyro;spinach;pie;grape;leaves,Sandwiches,Food
242,Say Cheese Pizza Co,http://s3-media1.fl.yelpcdn.com/bphoto/_sHZQ1uZH_JUcNlDHyce4w/ms.jpg,http://www.yelp.com/biz/say-cheese-pizza-co-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,17,4,Ordered from Say Cheese for the first time this past weekend. We got two salads (the Mandarin and the Steak) and some cheese sticks. The cheese sticks...,Oakland,40.43664551,-79.95384979,Pizza,Food,first;time;past;weekend;salads;steak;cheese;sticks;cheese;sticks,Pizza,Food
243,Schenley Park,http://s3-media1.fl.yelpcdn.com/bphoto/E2Omx4qJY8YB1H8gtjvWVA/ms.jpg,http://www.yelp.com/biz/schenley-park-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,9,5,"Funny Things Happened at Schenley Park Sportsplex

                                                   By Ed Skirtich

     Hilarious events happened among...",Squirrel Hill,40.4342918,-79.932869,Active,Active,funny;things;events,Active,Active
244,Schenley Park Visitors Center,http://s3-media1.fl.yelpcdn.com/bphoto/sSWYx4zaJDSg3IaoJfmLiA/ms.jpg,http://www.yelp.com/biz/schenley-park-visitors-center-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,11,5,On our way to see the plants and butterflies at the Phipps Arboretum we came upon an interesting bridge in a park. Cool Europeanish love locks in Pitt...,Oakland,40.43754064,-79.94888306,Active,Active,way;plants;butterflies;interesting;bridge;park;europeanish;love;locks,Active,Active
245,Schorr Bakery,http://s3-media3.fl.yelpcdn.com/bphoto/Irv_YH1S8kouNNpCcvsj6w/ms.jpg,http://www.yelp.com/biz/schorr-bakery-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,9,5,"If I have absolutely one weakness when I go to a bakery, it's donuts. I'll order all kinds but find myself typically just having a raised glazed.

I'm sad...",West View,40.51950797,-80.03246203,Bakeries,Food,weakness;bakery;donuts;kinds;sad,Bakeries,Food
246,Senator John Heinz History Center,http://s3-media4.fl.yelpcdn.com/bphoto/hXL4ZANzcrpZGaGbRF5xvA/ms.jpg,http://www.yelp.com/biz/senator-john-heinz-history-center-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,70,4.5,"I came here with my family the day after Christmas. We all loved it!

I will start off by saying I am NOT a history buff at all. Quite the opposite. I am...",Strip District,40.446255,-79.992683,Arts,Arts,family;day;history;buff;opposite,Arts,Arts
247,Senti,http://s3-media1.fl.yelpcdn.com/bphoto/xLdekMuIDWaWp-czNS08xw/ms.jpg,http://www.yelp.com/biz/senti-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,34,3.5,"Although I bookmarked Senti MONTHS ago, I didn't have the opportunity to dine there until recently. Reservations were made for 4 people at 7:15 on a recent...",Lawrenceville,40.46421688,-79.96638473,Italian,Food,opportunity;reservations;people;recent,Italian,Food
248,Sesame Garden,http://s3-media3.fl.yelpcdn.com/bphoto/olT3_eQiqGr-4U0vglA_Vw/ms.jpg,http://www.yelp.com/biz/sesame-garden-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,23,4.5,"After moving from Honolulu 15 years ago to Pittsburgh, I have gotten used to very sub-par ""Chinese"" food and how much people love General Tso's Chicken....",Mt. Washington,40.43052065,-80.00752361,Chinese,Food,years;sub;-;par;chinese;food;much;people,Chinese,Food
249,Shale's Cafe,http://s3-media2.fl.yelpcdn.com/bphoto/2eJbahoFGX-hw2zws_-e_g/ms.jpg,http://www.yelp.com/biz/shales-cafe-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,7,4.5,"Quite possibly the best bar in Pittsburgh.  Lindsay is awesome, pitchers of beer are cold and cheap and the atmosphere is fantastic.  We visited post hockey...",The Hill District,40.438529,-79.988548,Nightlife,Nightlife,best;bar;awesome;pitchers;beer;cold;cheap;atmosphere;fantastic;post;hockey,Nightlife,Nightlife
250,Siam Thai Restaurant,http://s3-media1.fl.yelpcdn.com/bphoto/LKhzNDZcT_3QkfuaA5Mycw/ms.jpg,http://www.yelp.com/biz/siam-thai-restaurant-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,15,3.5,"Today I wanted something different for lunch, so I ordered take out from Siam. I ate lunch in a couple times but many years ago and always had good service...",Downtown,40.4371292,-80.0005157,Thai,Food,today;different;lunch;lunch;couple;times;many;years;good;service,Thai,Food
251,Sichuan Gourmet,http://s3-media1.fl.yelpcdn.com/bphoto/3-Y2rBFEvPRGsb_8j_H4sg/ms.jpg,http://www.yelp.com/biz/sichuan-gourmet-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,166,4,Pretty good authentic Chinese food! My Chinese friend actually took me here and ordered all the dishes. I knew I would be in for a treat when I saw the...,Squirrel Hill,40.43586731,-79.92314148,Chinese,Food,good;authentic;chinese;food;chinese;friend;dishes;treat,Chinese,Food
253,Sienna Mercato,http://s3-media2.fl.yelpcdn.com/bphoto/onqYXP8L4utGRjjTWfkKvg/ms.jpg,http://www.yelp.com/biz/sienna-mercato-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,367,4,"Okay people, so by now we all get the setup, right? Three floors, three different concepts (meatball (Emporio), pizza (Mezzo), and rooftop bar (Il Tetto))....",Downtown,40.4439496,-79.9964366,Italian,Food,people;setup;right;floors;different;concepts;meatball;pizza;rooftop;bar,Italian,Food
254,Sienna On The Square,http://s3-media2.fl.yelpcdn.com/bphoto/-gJUwJn-OQu8cHnbAv17xg/ms.jpg,http://www.yelp.com/biz/sienna-on-the-square-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,136,4,While I was visiting the annual holiday market I decided to try this place out for lunch. I was seated immediately. The area where I was seated was a bit...,Downtown,40.44116619,-80.0022912,Italian,Food,annual;holiday;market;place;lunch;area;bit,Italian,Food
256,Silver Palace Chinese Restaurant,http://s3-media2.fl.yelpcdn.com/bphoto/-3jS99ZHxxlzKnOEDxBwGA/ms.jpg,http://www.yelp.com/biz/silver-palace-chinese-restaurant-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,12,4,"One of my favorite restaurants in Pittsburgh. 

I frequently have Silver Palace deliver food to me and I have dined in before. 

I love the food (especially...",Overbrook,40.3773994,-80.0037537,Chinese,Food,favorite;restaurants;food;food,Chinese,Food
257,Simpatico Espresso,http://s3-media1.fl.yelpcdn.com/bphoto/hQm_BIisVsxg8Qr7UOfXyg/ms.jpg,http://www.yelp.com/biz/simpatico-espresso-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,50,5,Do not give up if your confused on the location! It's a small cart but it is beyond worth it! I literally had the best iced coffee I have ever had and I'm a...,Downtown,40.44137378,-79.996646,Coffee,Food,location;small;cart;worth;best;iced;coffee,Coffee,Food
259,SLICE on Broadway,http://s3-media3.fl.yelpcdn.com/bphoto/0VfAE5odabKAnKDbz8XXMg/ms.jpg,http://www.yelp.com/biz/slice-on-broadway-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,61,4,Visited Pittsburgh on Sunday to shop at Ikea.  Asked Google what the best pizza in the 'burgh was and the Slice was listed among many others.  I crave New...,Beechview,40.40414,-80.030556,Pizza,Food,best;pizza;burgh;many;others,Pizza,Food
260,Smallman Galley,http://s3-media4.fl.yelpcdn.com/bphoto/FImd_SYuUSQtWE5l1DJjew/ms.jpg,http://www.yelp.com/biz/smallman-galley-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,27,4.5,To say I'm THRILLED about this places existence is an understatement. To see four different chefs testing out their planned business right in front of you...,Strip District,40.4521777,-79.9837408,Restaurants,Food,thrilled;places;existence;understatement;different;chefs;business;front,Restaurants,Food
261,Smiling Banana Leaf,http://s3-media2.fl.yelpcdn.com/bphoto/EhGOUflNGtm61hCqaPsDIA/ms.jpg,http://www.yelp.com/biz/smiling-banana-leaf-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,312,4,"My family and I came here and had a wonderful time. The food was delicious and the restaurant staff was so kind. 

My wife had the red curry, I had the pad...",Highland Park,40.47586,-79.91946,Thai,Food,family;wonderful;time;food;delicious;restaurant;staff;kind;wife;red;curry;pad,Thai,Food
262,Soba,http://s3-media2.fl.yelpcdn.com/bphoto/S9coFzwObl-DiT078vGA5g/ms.jpg,http://www.yelp.com/biz/soba-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,212,4,This is a copy of my review for the event that this fine establishment hosted. I was not aware that the review would not show up on their restaurant page. I...,Shadyside,40.45713043,-79.92961121,Japanese,Food,copy;review;event;fine;establishment;aware;review;restaurant;page,Japanese,Food
263,Sound Cat Records,http://s3-media1.fl.yelpcdn.com/bphoto/mnaTO8IfGemHHmddy-bF7w/ms.jpg,http://www.yelp.com/biz/sound-cat-records-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,16,5,It's been a while since I've been here (maybe back when it was called Paul's) but I remember this place standing out as far as record shops go. It was super...,Bloomfield,40.4625092,-79.9511337,Shopping,Shopping,while;place;record;shops,Shopping,Shopping
264,Spak Brothers Pizza and More,http://s3-media4.fl.yelpcdn.com/bphoto/il2FaeCTfvK4h0PeAv2ZaQ/ms.jpg,http://www.yelp.com/biz/spak-brothers-pizza-and-more-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,156,4,"As far as neighborhood pizza joints go, this one kills. Best in town. I grew up with Philly pizza, so, I am picky. There's lots of just bad pizza in Pgh,...",Garfield,40.46508,-79.94253,Pizza,Food,neighborhood;pizza;joints;town;pizza;picky;lots;bad;pizza,Pizza,Food
265,Spoon,http://s3-media2.fl.yelpcdn.com/bphoto/_mIDKDq2Vw_ei7lPBLdLlg/ms.jpg,http://www.yelp.com/biz/spoon-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,216,4,"This I can tell you:  If you give Spoon three stars or fewer, you're lousy in the sack.

Here, every dish beams with a sweet, vulnerable, generous...",Shadyside,40.46004398,-79.92521998,Newamerican,Food,stars;fewer;lousy;sack;dish;beams;sweet;vulnerable;generous,Newamerican,Food
266,Sree's Foods,http://s3-media2.fl.yelpcdn.com/bphoto/NMrQY2iniqBeURKiG7wFUA/ms.jpg,http://www.yelp.com/biz/srees-foods-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,48,3.5,The best place ! You can't get a great lunch like this for the price in the city. I've never been disappointed in the 7 plus years that I've been eating...,Downtown,40.4430313,-79.9968719,Indpak,Food,best;place;great;lunch;price;city;years,Indpak,Food
267,Sree's Indian Truck,http://s3-media3.fl.yelpcdn.com/bphoto/qD2JlqRcQ99t_FtSEevxAw/ms.jpg,http://www.yelp.com/biz/srees-indian-truck-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,4,4,"This is actually an outpost of Sree's restaurant in Squirrel Hill.
Despite the somewhat low-rent appearance of the trailer, the food is actually really...",Squirrel Hill,40.44170511,-79.94161963,Indpak,Food,outpost;restaurant;low;rent;appearance;trailer;food,Indpak,Food
268,Staghorn Home & Garden Cafe,http://s3-media1.fl.yelpcdn.com/bphoto/vrfKXdRGJnqmO1DAKK2I_w/ms.jpg,http://www.yelp.com/biz/staghorn-home-and-garden-cafe-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,15,4.5,"I love this place. I only wish it was a little closer to the Swissvale neighborhood. I stopped here one day for a coffee, Zeke's coffee, when I was out on...",Greenfield,40.4258308,-79.9418564,Coffee,Food,place;closer;neighborhood;day;coffee;coffee,Coffee,Food
269,Stagioni,http://s3-media1.fl.yelpcdn.com/bphoto/T_Van7576cLh1ONxT8_UYQ/ms.jpg,http://www.yelp.com/biz/stagioni-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,65,4,"Stagioni has managed to stay under the radar and I don't know how that is possible. Their food, atmosphere and service are all top-notch. My husband and I...",South Side,40.42832,-79.97593,Italian,Food,radar;possible;food;atmosphere;service;top;notch;husband,Italian,Food
270,Station,http://s3-media3.fl.yelpcdn.com/bphoto/hB-lTfexplBWaCBCwtUVaw/ms.jpg,http://www.yelp.com/biz/station-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,83,4,"After hearing people rave about the food here, hubby and I decided to check this place out for our new New Years Eve tradition of getting a burger.

We...",Bloomfield,40.46115112,-79.94852448,Newamerican,Food,people;food;hubby;place;new;tradition;burger,Newamerican,Food
271,Stone Neapolitan Pizzeria,http://s3-media3.fl.yelpcdn.com/bphoto/nnoQ_iUw2urprVTeoW_n4Q/ms.jpg,http://www.yelp.com/biz/stone-neapolitan-pizzeria-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,111,4,Stone is one of my favorite pizza places. I've never understood why Stone hasn't gotten much recognition or attention as far as pizza joints go.  In my...,Downtown,40.440551,-80.0061829,Pizza,Food,stone;favorite;pizza;places;much;recognition;attention;pizza;joints,Pizza,Food
272,Stout Training Pittsburgh / Team Renzo Gracie,http://s3-media3.fl.yelpcdn.com/bphoto/ztjfG0w7JYdLPQN_VRCtbA/ms.jpg,http://www.yelp.com/biz/stout-training-pittsburgh-team-renzo-gracie-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,15,5,"Warren, Andy, Mike, and Cody are some of the most caring coaches I have met in Martial Arts. To them, the key to having a successful business is being a...",Strip District,40.44851467,-79.99111176,Active,Active,cody;caring;coaches;key;successful;business,Active,Active
273,Sukhothai,,http://www.yelp.com/biz/sukhothai-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,1,3,my girlfriend and I are on a thai restaurant tour of pittsburgh. this place was average for thai in pittsburgh. but the service was attentive and the place...,Oakland,40.436539,-79.954727,Ethnic Markets,Food,girlfriend;thai;restaurant;tour;place;average;service;attentive;place,Ethnic Markets,Food
274,Sukhothai Bistro,http://s3-media4.fl.yelpcdn.com/bphoto/9PkpKHQSl9ZA5-OjorQZxA/ms.jpg,http://www.yelp.com/biz/sukhothai-bistro-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,63,4,"Sukhothai is one of many Thai restaurants in Squirrel Hill. It's consistently a good option as a student because they offer delivery. 

The food is good,...",Squirrel Hill,40.4381714,-79.9223785,Thai,Food,many;restaurants;good;option;student;delivery;food;good,Thai,Food
275,Sumi's Cakery,http://s3-media4.fl.yelpcdn.com/bphoto/GfwLl0iWoe1_76L_hCd9vA/ms.jpg,http://www.yelp.com/biz/sumis-cakery-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,40,4.5,"I love this bakery. I've only tried their buns (which are great), but I finally got to try their bingsoo today! Got the green tea one and it was amazing....",Squirrel Hill,40.4331,-79.92289,Bakeries,Food,bakery;buns;great;bingsoo;today;green;tea;amazing,Bakeries,Food
276,Sunseri Jimmy & Nino,http://s3-media3.fl.yelpcdn.com/bphoto/aY1UBAkrp3HorIocTw2haA/ms.jpg,http://www.yelp.com/biz/sunseri-jimmy-and-nino-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,23,4,"This place is the deli you have always dreamed about.  The sights, the smells, the tastes...  Delicious!  The fresh bread is amazing, the stuffed pizzelle's...",Strip District,40.4509583,-79.9846191,Italian,Food,place;deli;sights;smells;tastes;fresh;bread;amazing;pizzelle,Italian,Food
278,Sushi & Rolls,http://s3-media4.fl.yelpcdn.com/bphoto/JkrfWa07ELWhGn-zwOPmqw/ms.jpg,http://www.yelp.com/biz/sushi-and-rolls-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,18,4.5,Wonderful place for a donburi fix! I am so happy to have found this place. I grew up on Asian food and miss it so much since moving to Pittsburgh. I have...,Downtown,40.4381218,-79.9988098,Sushi,Food,wonderful;place;donburi;fix;happy;place;asian;food,Sushi,Food
279,Sushi Fuku,http://s3-media2.fl.yelpcdn.com/bphoto/sOiVHkhF8fJOU8g_8Ko6LA/ms.jpg,http://www.yelp.com/biz/sushi-fuku-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,98,4,"This place is truly a hidden gem. I've never been to a place like this!

So it's basically Japanese chipotle. I'm not a big sushi eater, so this place is...",Oakland,40.441662,-79.957359,Sushi,Food,place;hidden;gem;place;japanese;chipotle;big;sushi;eater;place,Sushi,Food
282,Tamarind,http://s3-media4.fl.yelpcdn.com/bphoto/tl754S17-WM_BvhkKQmQDw/ms.jpg,http://www.yelp.com/biz/tamarind-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,161,4,Tamarind is well rounded restaurant that provides a very enjoyable eating experience. We had the Saag with lamb. This dish is fantastic. I would eat this...,Oakland,40.4511261,-79.95192719,Indpak,Food,tamarind;rounded;restaurant;enjoyable;experience;dish;fantastic,Indpak,Food
284,Tan Lac Vien,http://s3-media4.fl.yelpcdn.com/bphoto/2TJTcNPK3XrtecDBcnPICw/ms.jpg,http://www.yelp.com/biz/tan-lac-vien-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,121,4,"Another hidden gem of Pittsburgh, nestled in the deeper ends of squirrel hill. 

This is my 3rd time here, and the quality of food has yet to stray from...",Squirrel Hill,40.4332008,-79.9232483,Vietnamese,Food,hidden;gem;deeper;ends;3rd;time;quality;food,Vietnamese,Food
285,Tartine,http://s3-media4.fl.yelpcdn.com/bphoto/oPPyhwXgEKRuNgVF15ohIg/ms.jpg,http://www.yelp.com/biz/tartine-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,49,4.5,"Before attending the Steeler game today, we stopped for Brunch. I had a toasted slice of country bread with fresh pears, blue cheese, fig preserves and...",West End,40.4416303,-80.0330321,French,Food,game;today;toasted;slice;country;bread;fresh;pears;blue;cheese;fig,French,Food
286,Taste of India,http://s3-media4.fl.yelpcdn.com/bphoto/Lz3VHnQzmtyTuk8uvUlvpw/ms.jpg,http://www.yelp.com/biz/taste-of-india-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,84,4,"Loved it! Absolutely LOVED it!
The BF and I went here over the weekend and it was wonderful. We started out with the chicken samosas. I would have probably...",Bloomfield,40.46571732,-79.95352173,Indpak,Food,weekend;wonderful;chicken;samosas,Indpak,Food
287,Tazza D'oro Cafe & Espresso Bar,http://s3-media2.fl.yelpcdn.com/bphoto/v-oHUyG7TIFF8ZHOpsCgWA/ms.jpg,http://www.yelp.com/biz/tazza-d-oro-cafe-and-espresso-bar-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,109,4.5,Love it here! My boyfriend and I always walk our dog and stop for a latte while passing by. Never a disappointment! And absolutely loved that they offered...,Highland Park,40.47488403,-79.91886139,Coffee,Food,boyfriend;dog;latte;disappointment,Coffee,Food
288,Teppanyaki Kyoto,http://s3-media2.fl.yelpcdn.com/bphoto/tWawZjiDaOpQYI8hB7QGBg/ms.jpg,http://www.yelp.com/biz/teppanyaki-kyoto-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,104,4,"What a cool little place in Pittsburgh (that I never knew existed)! Walking past, you would think it was your run of the mill Japanese sushi restaurant....",Highland Park,40.47570801,-79.92042542,Japanese,Food,cool;little;place;run;mill;japanese;restaurant,Japanese,Food
290,Thai Cuisine,http://s3-media1.fl.yelpcdn.com/bphoto/Wi0gz6AV-CGB7ylF4zGutA/ms.jpg,http://www.yelp.com/biz/thai-cuisine-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,166,4,"My favorite go to for thai comfort food! The staff is always friendly, the food is always hot and prepared exactly the way I ask for it. I'm a lover of very...",Bloomfield,40.46254961,-79.94976007,Thai,Food,favorite;comfort;food;staff;friendly;food;hot;way;lover,Thai,Food
291,Thai Gourmet,http://s3-media1.fl.yelpcdn.com/bphoto/wmmOboI0puQ4uewhL0O9Lw/ms.jpg,http://www.yelp.com/biz/thai-gourmet-pittsburgh-2?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,115,4,I LOVE this place. I'm actually eating leftovers as I type this review. I've been here at least10 times... Always great food at a reasonable price with good...,Bloomfield,40.46309508,-79.95161355,Thai,Food,place;leftovers;review;least10;times;great;food;reasonable;price;good,Thai,Food
292,Thai Spoon,http://s3-media2.fl.yelpcdn.com/bphoto/g30tHZ5JJcl7uPu1_LaEGw/ms.jpg,http://www.yelp.com/biz/thai-spoon-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,70,4,"The most legit Thai Food in the Pittsburgh Area - this place trumps Nicky's Thai any day! 

We were looking for Thai places in Mount Lebanon while driving...",Dormont,40.39532089,-80.03462219,Thai,Food,legit;place;day;places,Thai,Food
293,That's Amore,http://s3-media1.fl.yelpcdn.com/bphoto/UlRiGkq5iNaqL-ZffSGBCA/ms.jpg,http://www.yelp.com/biz/thats-amore-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,14,4,I work close to here so we get pizza from here pretty often. It's always pretty tasty and comes at a good price. Never a complaint.,Lawrenceville,40.47905,-79.95547,Pizza,Food,pizza;tasty;good;price;complaint,Pizza,Food
294,The Allegheny Wine Mixer,http://s3-media4.fl.yelpcdn.com/bphoto/8vLxTW1eTQS7pG1trQALfw/ms.jpg,http://www.yelp.com/biz/the-allegheny-wine-mixer-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,86,4.5,"Neat place! Awesome concept! I'm more of a wine drinker rather than a beer drinker so finding a wine bar is a huge win for me. 

After an early dinner at...",Lawrenceville,40.4824569,-79.951507,Nightlife,Nightlife,neat;place;awesome;concept;more;wine;drinker;beer;drinker;wine;bar;huge;win;early;dinner,Nightlife,Nightlife
295,The Big Idea Bookstore and Cafe,http://s3-media2.fl.yelpcdn.com/bphoto/OVD7h36ecgENeHxV-e9gtA/ms.jpg,http://www.yelp.com/biz/the-big-idea-bookstore-and-cafe-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,11,4.5,"This is such an awesome bookstore and I am so glad that this store exists! 

The store is pretty small, but it is well stocked with an excellent variety of...",Bloomfield,40.4601392,-79.9467527,Cafes,Food,awesome;bookstore;glad;store;store;small;excellent;variety,Cafes,Food
296,The Commonplace Coffeehouse,http://s3-media3.fl.yelpcdn.com/bphoto/HrNii4Fw37cVJGeXs7vcnA/ms.jpg,http://www.yelp.com/biz/the-commonplace-coffeehouse-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,115,4.5,Since we're a family of carpetbaggers who have transplanted themselves from the Bay Area to Pittsburgh....id like to say that even if we are only two months...,Squirrel Hill,40.4382019,-79.9218979,Coffee,Food,family;carpetbaggers;months,Coffee,Food
297,The Enrico Biscotti,http://s3-media4.fl.yelpcdn.com/bphoto/uDIeh8pm4TyNRzUe8r7znA/ms.jpg,http://www.yelp.com/biz/the-enrico-biscotti-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,111,4,"So...it was our last day in Pittsburgh, so we decide to head to The Strip for breakfast. The place we were going to had a line out the door, but we saw a...",Strip District,40.45131,-79.98323,Bakeries,Food,last;day;breakfast;place;line;door,Bakeries,Food
299,The Mintt,http://s3-media4.fl.yelpcdn.com/bphoto/wXV3YXhQ4x3iLTBqSCakyw/ms.jpg,http://www.yelp.com/biz/the-mintt-pittsburgh?utm_campaign=yelp_api&utm_medium=api_v2_business&utm_source=ERehee8c-xBF5R86JGKbYg,75,3.5,My husband I both loved the Tandoori chicken and the Vindaloo. We will definitely be back for more!,Banksville,40.40109,-80.04244,Indpak,Food,husband;chicken;more,Indpak,Food
